Region_temporal,log_gdp,log_ntl,dummy_vars_sum,log_gdp_hat,spi_error_std,cent_error_std,lambda,log_gdp_revised
BDI_2013_1,5.474304009137598,-2.779028436431367,5.478909204524547,5.4618349350974515,2.1895836509338094,1.4129899423872312,0.5,5.468069472117525
BDI_2013_2,5.475471021719887,-2.779028436431367,5.480293859637628,5.4632195902105325,2.1895836509338094,1.4129899423872312,0.5,5.469345305965209
BDI_2013_3,5.476636673971178,-3.1034989062320646,5.482426671668537,5.463358865165719,2.1895836509338094,1.4129899423872312,0.5,5.469997769568448
BDI_2013_4,5.477800969059125,-2.680580195696695,5.486976332955023,5.470506926639398,2.1895836509338094,1.4129899423872312,0.5,5.474153947849262
BDI_2013_5,5.47896391014033,-3.5514558076668807,5.491146700325521,5.469326659722987,2.1895836509338094,1.4129899423872312,0.5,5.474145284931659
BDI_2013_6,5.480125500360397,-3.4561387944335387,5.494777669927877,5.473543254266635,2.1895836509338094,1.4129899423872312,0.5,5.476834377313516
BDI_2013_7,5.481285742853979,-2.735874266792142,5.500260423383007,5.483451291911919,2.1895836509338094,1.4129899423872312,0.5,5.482368517382949
BDI_2013_8,5.482444640744832,-2.321531028546457,5.500811598937602,5.486548180202792,2.1895836509338094,1.4129899423872312,0.5,5.484496410473812
BDI_2013_9,5.4836021971458635,-2.4834937855490336,5.5032462441850685,5.487987731008631,2.1895836509338094,1.4129899423872312,0.5,5.485794964077247
BDI_2013_10,5.484758415159183,-3.432989260048369,5.503616898317053,5.482524712717951,2.1895836509338094,1.4129899423872312,0.5,5.483641563938567
BDI_2013_11,5.485913297876153,-2.806761837304286,5.507097028345841,5.489852365714982,2.1895836509338094,1.4129899423872312,0.5,5.4878828317955675
BDI_2013_12,5.487066848377439,-4.297110242784531,5.5119117801332775,5.4855104604917075,2.1895836509338094,1.4129899423872312,0.5,5.486288654434573
BDI_2014_1,5.492664564560797,-3.101953107963995,5.51269577145689,5.4936374622934165,2.1895836509338094,1.4129899423872312,0.5,5.493151013427107
BDI_2014_2,5.498231120662069,-3.478952831160697,5.513568214127196,5.492193629691611,2.1895836509338094,1.4129899423872312,0.5,5.49521237517684
BDI_2014_3,5.503766861671321,-2.8882721376938156,5.514195911600511,5.496450452068227,2.1895836509338094,1.4129899423872312,0.5,5.500108656869774
BDI_2014_4,5.509272126880788,-2.627599954664732,5.5164393569534855,5.500295459689094,2.1895836509338094,1.4129899423872312,0.5,5.5047837932849415
BDI_2014_5,5.5147472500096635,-3.69726664706493,5.520141615906362,5.497425717771521,2.1895836509338094,1.4129899423872312,0.5,5.506086483890592
BDI_2014_6,5.52019255932549,-3.5508780429906612,5.52294469968468,5.5011282088514175,2.1895836509338094,1.4129899423872312,0.5,5.510660384088453
BDI_2014_7,5.525608377762253,-3.4232080036536674,5.523603288831325,5.502571198985411,2.1895836509338094,1.4129899423872312,0.5,5.514089788373832
BDI_2014_8,5.530995023035311,-2.518677966374698,5.522091476642034,5.506616792887738,2.1895836509338094,1.4129899423872312,0.5,5.518805907961525
BDI_2014_9,5.536352807753235,-3.0599618117613216,5.523505705041717,5.50470538917387,2.1895836509338094,1.4129899423872312,0.5,5.520529098463553
BDI_2014_10,5.541682039526665,-5.4789152985641465,5.525587487476937,5.491925192140352,2.1895836509338094,1.4129899423872312,0.5,5.516803615833508
BDI_2014_11,5.546983021074295,-5.294969145474036,5.52884353966556,5.496311404113152,2.1895836509338094,1.4129899423872312,0.5,5.521647212593724
BDI_2014_12,5.552256050326052,-5.139659653504752,5.528039069379705,5.496461150803167,2.1895836509338094,1.4129899423872312,0.5,5.524358600564609
BDI_2015_1,5.562399290980978,-2.8801121027379804,5.5197762812909845,5.5020809567747895,2.1895836509338094,1.4129899423872312,0.49975,5.532255203461435
BDI_2015_2,5.572440678560682,-2.2395576635183296,5.511824247306706,5.498064470528915,2.1895836509338094,1.4129899423872312,0.4995,5.535289762648814
BDI_2015_3,5.5823822382558825,-2.415633630072354,5.505366988836235,5.490525406470143,2.1895836509338094,1.4129899423872312,0.49924999999999997,5.536522714986852
BDI_2015_4,5.592225935449731,-5.812593262589022,5.501844460239804,5.466132057252301,2.1895836509338094,1.4129899423872312,0.499,5.529305090229213
BDI_2015_5,5.601973678049836,-5.564656272107484,5.496270063271145,5.462080977901025,2.1895836509338094,1.4129899423872312,0.49875,5.532202193850617
BDI_2015_6,5.611627318707733,-5.3661408097091225,5.4891514851364915,5.456182072960788,2.1895836509338094,1.4129899423872312,0.4985,5.534137863702881
BDI_2015_7,5.621188656932231,-4.1200593219342885,5.481288025131491,5.455974501168901,2.1895836509338094,1.4129899423872312,0.49824999999999997,5.538870703823152
BDI_2015_8,5.630659441102697,-1.8197426648867907,5.472226991112529,5.461046545406778,2.1895836509338094,1.4129899423872312,0.498,5.546192219046129
BDI_2015_9,5.640041370387876,-2.4416507510291625,5.46334421436558,5.448342783569327,2.1895836509338094,1.4129899423872312,0.49775,5.544623398798944
BDI_2015_10,5.649336096575546,-2.5892934422975795,5.454494508689967,5.438585965517097,2.1895836509338094,1.4129899423872312,0.4975,5.544487906373967
BDI_2015_11,5.658545225817917,-4.523446355986262,5.446734868130721,5.418942946029952,2.1895836509338094,1.4129899423872312,0.49724999999999997,5.539402992193351
BDI_2015_12,5.6676703202973995,-5.517047812045639,5.440060768042848,5.406164187658805,2.1895836509338094,1.4129899423872312,0.497,5.537701772376018
BDI_2016_1,5.653956418153514,-5.099274271976117,5.4401683275663695,5.4088385355926745,2.1895836509338094,1.4129899423872312,0.49724999999999997,5.532071551050136
BDI_2016_2,5.640051826773975,-4.805494332840803,5.44052167027307,5.410996853652385,2.1895836509338094,1.4129899423872312,0.4975,5.526096977645984
BDI_2016_3,5.625951168296687,-3.931258094958644,5.43913759534732,5.414984060600849,2.1895836509338094,1.4129899423872312,0.49775,5.520942290441084
BDI_2016_4,5.611648834100132,-2.55924364429758,5.437128460536862,5.421404542443951,2.1895836509338094,1.4129899423872312,0.498,5.516907176855353
BDI_2016_5,5.597138971409319,-3.2385994288686373,5.437500723974011,5.417602863811792,2.1895836509338094,1.4129899423872312,0.49824999999999997,5.507685105798852
BDI_2016_6,5.582415468915606,-4.1825814101931815,5.439017961368378,5.413320303524291,2.1895836509338094,1.4129899423872312,0.4985,5.498121528968035
BDI_2016_7,5.567471941321968,-5.042435301174375,5.439100472562737,5.408119897563113,2.1895836509338094,1.4129899423872312,0.49875,5.4879951094972395
BDI_2016_8,5.552301712715903,-3.7115332738158195,5.4376751536474695,5.414871601775168,2.1895836509338094,1.4129899423872312,0.499,5.483724087356476
BDI_2016_9,5.536897798661609,-3.0271844564558217,5.435097974492211,5.416499041736627,2.1895836509338094,1.4129899423872312,0.49924999999999997,5.476788719266812
BDI_2016_10,5.521252886891179,-4.878995097865183,5.43294108084007,5.402964677668966,2.1895836509338094,1.4129899423872312,0.4995,5.462167926384684
BDI_2016_11,5.505359316461232,-4.107083238514813,5.433577176105278,5.408343376819667,2.1895836509338094,1.4129899423872312,0.49975,5.456875600625359
BDI_2016_12,5.489209055226224,-3.527971069134919,5.433165560784193,5.411489809728273,2.1895836509338094,1.4129899423872312,0.5,5.450349432477249
BDI_2017_1,5.4895773925374876,-3.163602772620174,5.435239309029979,5.415802226130104,2.1895836509338094,1.4129899423872312,0.5,5.452689809333796
BDI_2017_2,5.489945594226328,-2.5516520590647804,5.439522078445091,5.423844802829796,2.1895836509338094,1.4129899423872312,0.5,5.456895198528063
BDI_2017_3,5.490313660392584,-1.998636783488846,5.443705990332788,5.431426424394983,2.1895836509338094,1.4129899423872312,0.5,5.4608700423937835
BDI_2017_4,5.490681591135979,-1.7275813267802507,5.449228769108754,5.438614559968619,2.1895836509338094,1.4129899423872312,0.5,5.464648075552299
BDI_2017_5,5.4910493865561305,-2.840726256777725,5.455465327533126,5.4380119885024785,2.1895836509338094,1.4129899423872312,0.5,5.4645306875293045
BDI_2017_6,5.491417046752544,-2.978675288336894,5.462407914628414,5.444107020782863,2.1895836509338094,1.4129899423872312,0.5,5.467762033767704
BDI_2017_7,5.491784571824617,-2.8918800623554057,5.467173097650814,5.449405471134941,2.1895836509338094,1.4129899423872312,0.5,5.470595021479779
BDI_2017_8,5.492151961871634,-2.9398295081026835,5.471266890536205,5.453204664028178,2.1895836509338094,1.4129899423872312,0.5,5.472678312949906
BDI_2017_9,5.492519216992774,-2.2089941476128017,5.475131192185493,5.461559196755445,2.1895836509338094,1.4129899423872312,0.5,5.477039206874109
BDI_2017_10,5.492886337287103,-2.3164558930061734,5.478528244621278,5.4642960073707805,2.1895836509338094,1.4129899423872312,0.5,5.478591172328942
BDI_2017_11,5.493253322853582,-2.6257921285082686,5.484661339272899,5.468528549239534,2.1895836509338094,1.4129899423872312,0.5,5.480890936046558
BDI_2017_12,5.493620173791061,-2.4979005865347705,5.489897681024706,5.47455065288441,2.1895836509338094,1.4129899423872312,0.5,5.484085413337736
BDI_2018_1,5.489605678078267,-2.7553023937292114,5.4954174538736655,5.478488956558947,2.1895836509338094,1.4129899423872312,0.5,5.484047317318607
BDI_2018_2,5.485575001208643,-3.162834164164329,5.500431924010353,5.48099956341835,2.1895836509338094,1.4129899423872312,0.5,5.483287282313496
BDI_2018_3,5.4815280122119034,-1.9368230955696497,5.503403998188416,5.491504213741142,2.1895836509338094,1.4129899423872312,0.5,5.486516112976522
BDI_2018_4,5.477464578521194,-2.4296136239117336,5.5090762086642755,5.4941487336249475,2.1895836509338094,1.4129899423872312,0.5,5.485806656073071
BDI_2018_5,5.473384565947026,-2.4124864066059253,5.514006793936194,5.499184548019024,2.1895836509338094,1.4129899423872312,0.5,5.4862845569830245
BDI_2018_6,5.469287838650695,-2.8335768389000173,5.519985432486443,5.502576019270116,2.1895836509338094,1.4129899423872312,0.5,5.485931928960405
BDI_2018_7,5.465174259117138,-2.7379756787688208,5.5240594151492415,5.507237372664435,2.1895836509338094,1.4129899423872312,0.5,5.486205815890786
BDI_2018_8,5.461043688127234,-2.5606102543868574,5.527076923454248,5.511344608948921,2.1895836509338094,1.4129899423872312,0.5,5.486194148538077
BDI_2018_9,5.456895984729542,-2.457899791107419,5.53081366021292,5.51571239578971,2.1895836509338094,1.4129899423872312,0.5,5.4863041902596255
BDI_2018_10,5.45273100621143,-2.4391261916847258,5.5336072883397405,5.518621368362258,2.1895836509338094,1.4129899423872312,0.5,5.485676187286844
BDI_2018_11,5.448548608069615,-2.473776802109331,5.537340784401455,5.52214197208705,2.1895836509338094,1.4129899423872312,0.5,5.485345290078333
BDI_2018_12,5.444348643980083,-2.7456386085080147,5.541377935395651,5.524508812094667,2.1895836509338094,1.4129899423872312,0.5,5.484428728037376
BDI_2019_1,5.4391237669527035,-3.695022892366835,5.54309519366316,5.520393081091554,2.1895836509338094,1.4129899423872312,0.4999166666666667,5.479751651579283
BDI_2019_2,5.433871447137421,-2.8174983571070698,5.542642223428078,5.525331595933592,2.1895836509338094,1.4129899423872312,0.49983333333333335,5.479586278177374
BDI_2019_3,5.428591394734185,-2.731031838314098,5.541851767561067,5.525072387828907,2.1895836509338094,1.4129899423872312,0.49975,5.476807771033273
BDI_2019_4,5.423283315328064,-2.7405951946368887,5.542410094983166,5.525571958269486,2.1895836509338094,1.4129899423872312,0.49966666666666665,5.474393540584461
BDI_2019_5,5.417946909790745,-2.6763181404217145,5.543176457036875,5.526733236664195,2.1895836509338094,1.4129899423872312,0.4995833333333333,5.472294745591273
BDI_2019_6,5.412581874179374,-3.056753507956544,5.544807858476977,5.526027254333865,2.1895836509338094,1.4129899423872312,0.4995,5.469247841566542
BDI_2019_7,5.407187899632684,-3.260210295126632,5.545069333856512,5.52503869716412,2.1895836509338094,1.4129899423872312,0.4994166666666667,5.4660445520998415
BDI_2019_8,5.401764672264299,-2.6352547727833784,5.544848662688449,5.5286577344454395,2.1895836509338094,1.4129899423872312,0.49933333333333335,5.465126607980082
BDI_2019_9,5.396311873053124,-2.8400783284852262,5.544129418078552,5.526680059900381,2.1895836509338094,1.4129899423872312,0.49924999999999997,5.461398190336617
BDI_2019_10,5.390829177730738,-2.5532529727311846,5.542547174973789,5.526860063391755,2.1895836509338094,1.4129899423872312,0.49916666666666665,5.458731261489862
BDI_2019_11,5.385316256665683,-2.45174087349933,5.543256585760128,5.528193161546554,2.1895836509338094,1.4129899423872312,0.4990833333333333,5.456623738609977
BDI_2019_12,5.379772774744541,-3.200970764843361,5.543997301537915,5.524330630786832,2.1895836509338094,1.4129899423872312,0.499,5.451907144909644
BDI_2020_1,5.379716611507804,-3.137729487627721,5.540187166465435,5.520909048271763,2.1895836509338094,1.4129899423872312,0.4990833333333333,5.450183403489417
BDI_2020_2,5.37966044511658,-2.5952162800193483,5.530841911584226,5.514896978669636,2.1895836509338094,1.4129899423872312,0.49916666666666665,5.447166014781814
BDI_2020_3,5.379604275570515,-2.3442396702112385,5.524169320289576,5.509766380324603,2.1895836509338094,1.4129899423872312,0.49924999999999997,5.444587706368994
BDI_2020_4,5.379548102869256,-2.1688257366511485,5.518378282376715,5.505053080488693,2.1895836509338094,1.4129899423872312,0.49933333333333335,5.442216921693895
BDI_2020_5,5.379491927012446,-2.650705044027376,5.513201808219113,5.4969159539615,2.1895836509338094,1.4129899423872312,0.4994166666666667,5.43813544313792
BDI_2020_6,5.379435747999732,-2.7903271241356546,5.507710823253432,5.490567135019567,2.1895836509338094,1.4129899423872312,0.4995,5.434945875816139
BDI_2020_7,5.37937956583076,-2.358192816429857,5.501092894679557,5.486604226992346,2.1895836509338094,1.4129899423872312,0.4995833333333333,5.432947219469403
BDI_2020_8,5.379323380505174,-2.149698987479779,5.493420231852441,5.480212544151872,2.1895836509338094,1.4129899423872312,0.49966666666666665,5.429734332607307
BDI_2020_9,5.3792671920226205,-2.3431232305372713,5.486400805241951,5.47200472464968,2.1895836509338094,1.4129899423872312,0.49975,5.425612773952993
BDI_2020_10,5.379211000382743,-2.1104815845151577,5.4779730784716625,5.465006341347803,2.1895836509338094,1.4129899423872312,0.49983333333333335,5.422094371641779
BDI_2020_11,5.3791548055851885,-2.205431806459226,5.470587793598438,5.45703768508824,2.1895836509338094,1.4129899423872312,0.4999166666666667,5.418089755096756
BDI_2020_12,5.379098607629601,-2.4543894117053555,5.463739244351987,5.448659547597145,2.1895836509338094,1.4129899423872312,0.5,5.413879077613373
BDI_2021_1,5.380884512443856,-2.924583772599185,5.477611779633299,5.4596432224782685,2.1895836509338094,1.4129899423872312,0.4999166666666667,5.420257304235227
BDI_2021_2,5.382667233487173,-3.7040133466076313,5.490002840973133,5.467245491313642,2.1895836509338094,1.4129899423872312,0.49983333333333335,5.424942266024104
BDI_2021_3,5.384446782090907,-2.059697504297119,5.5005370386463515,5.487882317425922,2.1895836509338094,1.4129899423872312,0.49975,5.43613869087458
BDI_2021_4,5.386223169526029,-2.2950304501876464,5.51193317996975,5.497832580013237,2.1895836509338094,1.4129899423872312,0.49966666666666665,5.441990671632803
BDI_2021_5,5.38799640700355,-2.3322687621981437,5.523395658243017,5.509066267186729,2.1895836509338094,1.4129899423872312,0.4995833333333333,5.448480891320064
BDI_2021_6,5.389766505674946,-2.590343734681962,5.534690362596661,5.518775366458102,2.1895836509338094,1.4129899423872312,0.4995,5.454206431636132
BDI_2021_7,5.391533476632583,-2.4953891343109613,5.545254754639624,5.529923156788331,2.1895836509338094,1.4129899423872312,0.4994166666666667,5.460647589397033
BDI_2021_8,5.393297330910129,-1.8678852144474443,5.5530706939241,5.541594461802014,2.1895836509338094,1.4129899423872312,0.49933333333333335,5.467347031602143
BDI_2021_9,5.395058079482968,-2.0430963270098266,5.562936502896567,5.550383778823807,2.1895836509338094,1.4129899423872312,0.49924999999999997,5.472604434878882
BDI_2021_10,5.396815733268616,-2.267326527061231,5.571287719968921,5.557357332105759,2.1895836509338094,1.4129899423872312,0.49916666666666665,5.47695274802149
BDI_2021_11,5.398570303127116,-2.2787526505345985,5.580652491120497,5.566651901488928,2.1895836509338094,1.4129899423872312,0.4990833333333333,5.482457027509524
BDI_2021_12,5.4003217998614526,-2.6379115631974925,5.589675429311738,5.573468177826135,2.1895836509338094,1.4129899423872312,0.499,5.486721842465829
KEN_2013_1,7.167836035092636,-1.1553158860169255,7.401306155574732,7.394207928563933,2.5576197283416433,1.4129899423872312,0.498,7.280569238041341
KEN_2013_2,7.173413213231349,-1.1553158860169255,7.4026908106878135,7.395592583677013,2.5576197283416433,1.4129899423872312,0.498,7.284058539713289
KEN_2013_3,7.1789594588902865,-0.6385025957487755,7.404823622718721,7.400900681446586,2.5576197283416433,1.4129899423872312,0.498,7.289486187723323
KEN_2013_4,7.184475113296929,-1.5894001875377533,7.409373284005207,7.399608055742792,2.5576197283416433,1.4129899423872312,0.498,7.291611318634969
KEN_2013_5,7.1899605120634105,-1.8981623949491173,7.413543651375706,7.401881397142223,2.5576197283416433,1.4129899423872312,0.498,7.295497112832659
KEN_2013_6,7.195415985309052,-2.220681671978526,7.417174620978061,7.40353081774017,2.5576197283416433,1.4129899423872312,0.498,7.299057171859749
KEN_2013_7,7.200841857779579,-1.6052895573463646,7.422657374433191,7.4127945223474345,2.5576197283416433,1.4129899423872312,0.498,7.306394284734371
KEN_2013_8,7.20623844896312,-1.2271469618209403,7.423208549987788,7.4156689949483,2.5576197283416433,1.4129899423872312,0.498,7.31053486086374
KEN_2013_9,7.211606073203088,-2.4579898771644486,7.425643195235253,7.410541377325943,2.5576197283416433,1.4129899423872312,0.498,7.310675854656269
KEN_2013_10,7.216945039808052,-1.570015592869098,7.426013849367237,7.416367719487468,2.5576197283416433,1.4129899423872312,0.498,7.316257534288401
KEN_2013_11,7.222255653158693,-2.227385709525413,7.429493979396026,7.415808986747539,2.5576197283416433,1.4129899423872312,0.498,7.318645213285938
KEN_2013_12,7.22753821281193,-4.51794126209487,7.434308731183462,7.406550632218538,2.5576197283416433,1.4129899423872312,0.498,7.3166863976764205
KEN_2014_1,7.234359742973726,-2.821158087748484,7.4350927225070755,7.417759609734576,2.5576197283416433,1.4129899423872312,0.4980833333333333,7.3257081599428595
KEN_2014_2,7.2411350549624265,-1.9059457284092542,7.435965165177381,7.42425509037078,2.5576197283416433,1.4129899423872312,0.49816666666666665,7.332359352601688
KEN_2014_3,7.247864770853123,-0.6479373436805136,7.436592862650695,7.432611954563233,2.5576197283416433,1.4129899423872312,0.49824999999999997,7.339915055136686
KEN_2014_4,7.254549500245555,-0.8029571884198563,7.438836308003671,7.433902962524446,2.5576197283416433,1.4129899423872312,0.49833333333333335,7.343927308947869
KEN_2014_5,7.261189840595476,-3.648305516495748,7.4425385669565465,7.420123484575814,2.5576197283416433,1.4129899423872312,0.4984166666666667,7.340405017649342
KEN_2014_6,7.267786377535093,-3.4085094106082856,7.445341650734864,7.424399868614689,2.5576197283416433,1.4129899423872312,0.4985,7.345858202838272
KEN_2014_7,7.274339685183003,-3.2152382420526218,7.44600023988151,7.426245910167776,2.5576197283416433,1.4129899423872312,0.4985833333333333,7.350077597189994
KEN_2014_8,7.280850326444044,-1.5116501077080065,7.444488427692219,7.435200893646094,2.5576197283416433,1.4129899423872312,0.49866666666666665,7.3578198092888005
KEN_2014_9,7.287318853299442,-1.9449496053779067,7.445902656091901,7.433952942606066,2.5576197283416433,1.4129899423872312,0.49875,7.36045260534112
KEN_2014_10,7.293745807087635,-2.9526652695808164,7.447984438527122,7.429843349476018,2.5576197283416433,1.4129899423872312,0.49883333333333335,7.3616357978157065
KEN_2014_11,7.300131718776142,-2.2203597814861564,7.451240490715746,7.437598665163623,2.5576197283416433,1.4129899423872312,0.4989166666666667,7.368716269444629
KEN_2014_12,7.306477109224783,-1.802175397025277,7.4504360204298905,7.439363507504039,2.5576197283416433,1.4129899423872312,0.499,7.372787421966132
KEN_2015_1,7.306853666460524,-1.5081938439198652,7.442173232341169,7.432906933478664,2.5576197283416433,1.4129899423872312,0.4990833333333333,7.369764751141494
KEN_2015_2,7.307230081954286,-0.6847649292087542,7.434221198356891,7.430014022661146,2.5576197283416433,1.4129899423872312,0.49916666666666665,7.368519732357127
KEN_2015_3,7.3076063558127355,-0.9144083369465834,7.42776393988642,7.4221458418105835,2.5576197283416433,1.4129899423872312,0.49924999999999997,7.364790194197161
KEN_2015_4,7.30798248814242,-3.8281868524302936,7.424241411289989,7.400721143242787,2.5576197283416433,1.4129899423872312,0.49933333333333335,7.3542899899225365
KEN_2015_5,7.308358479049767,-3.071846421899425,7.418667014321329,7.399793679756418,2.5576197283416433,1.4129899423872312,0.4994166666666667,7.35402274220268
KEN_2015_6,7.3087343286410835,-2.1791086866068192,7.411548436186676,7.398160056154902,2.5576197283416433,1.4129899423872312,0.4995,7.353402479534235
KEN_2015_7,7.309110037022557,-2.652071670184797,7.403684976181676,7.387390725412924,2.5576197283416433,1.4129899423872312,0.4995833333333333,7.348217764264245
KEN_2015_8,7.309485604300255,-1.4711778055830524,7.394623942162713,7.385585068757034,2.5576197283416433,1.4129899423872312,0.49966666666666665,7.347509970040491
KEN_2015_9,7.309861030580125,-0.9593015023505397,7.385741165415764,7.379847245044807,2.5576197283416433,1.4129899423872312,0.49975,7.3448366412588495
KEN_2015_10,7.310236315967996,-0.9074270390241855,7.376891459740152,7.371316254554548,2.5576197283416433,1.4129899423872312,0.49983333333333335,7.340766105271507
KEN_2015_11,7.310611460569579,-1.8894386383932333,7.369131819180906,7.357523163452533,2.5576197283416433,1.4129899423872312,0.4999166666666667,7.3340634027024825
KEN_2015_12,7.310986464490464,-2.4632778377588265,7.362457719093033,7.347323412108503,2.5576197283416433,1.4129899423872312,0.5,7.329154938299483
KEN_2016_1,7.3146226012454365,-2.7007204090273973,7.362565278616554,7.345972131419325,2.5576197283416433,1.4129899423872312,0.5,7.330297366332381
KEN_2016_2,7.318245564396472,-3.012698145286722,7.362918621323255,7.344408692039771,2.5576197283416433,1.4129899423872312,0.5,7.331327128218121
KEN_2016_3,7.321855449054159,-1.7686278538084081,7.361534546397506,7.350668148595917,2.5576197283416433,1.4129899423872312,0.5,7.3362617988250385
KEN_2016_4,7.325452349302775,-0.9094138986051753,7.359525411587047,7.353937999194294,2.5576197283416433,1.4129899423872312,0.5,7.339695174248535
KEN_2016_5,7.329036358214994,-1.502225213921684,7.359897675024197,7.350668047249817,2.5576197283416433,1.4129899423872312,0.5,7.339852202732406
KEN_2016_6,7.332607567866343,-2.5514942607446867,7.361414912418562,7.345738606311531,2.5576197283416433,1.4129899423872312,0.5,7.339173087088937
KEN_2016_7,7.336166069349393,-8.580129568617695,7.3614974236129225,7.308781358511373,2.5576197283416433,1.4129899423872312,0.5,7.322473713930384
KEN_2016_8,7.339711952787702,-2.944025486874,7.360072104697654,7.341984098218788,2.5576197283416433,1.4129899423872312,0.5,7.340848025503245
KEN_2016_9,7.343245307349508,-1.7312589878045046,7.357494925542396,7.3468581209604995,2.5576197283416433,1.4129899423872312,0.5,7.345051714155003
KEN_2016_10,7.346766221261184,-1.8473713877961753,7.3553380318902555,7.343987836119087,2.5576197283416433,1.4129899423872312,0.5,7.345377028690136
KEN_2016_11,7.350274781820461,-3.06030159191207,7.355974127155463,7.337171723688308,2.5576197283416433,1.4129899423872312,0.5,7.343723252754384
KEN_2016_12,7.353771075409407,-3.313507237787982,7.355562511834378,7.335204420285205,2.5576197283416433,1.4129899423872312,0.5,7.344487747847306
KEN_2017_1,7.3598288860450625,-1.4798475434454308,7.357636260080163,7.348544120058646,2.5576197283416433,1.4129899423872312,0.5,7.354186503051855
KEN_2017_2,7.365850220466145,-1.0748747696278156,7.361919029495276,7.355315030350675,2.5576197283416433,1.4129899423872312,0.5,7.36058262540841
KEN_2017_3,7.371835515317084,-0.24662147096472622,7.366102941382973,7.364587706279021,2.5576197283416433,1.4129899423872312,0.5,7.368211610798053
KEN_2017_4,7.37778519944855,-0.10207373781161609,7.371625720158939,7.370998582099473,2.5576197283416433,1.4129899423872312,0.5,7.374391890774012
KEN_2017_5,7.383699694101841,-0.7186347708173152,7.3778622785833115,7.373447007571413,2.5576197283416433,1.4129899423872312,0.5,7.378573350836627
KEN_2017_6,7.389579413087848,-1.1912524187691396,7.384804865678598,7.37748584566171,2.5576197283416433,1.4129899423872312,0.5,7.383532629374779
KEN_2017_7,7.395424762960791,-1.1589033155152917,7.389570048701,7.382449780628294,2.5576197283416433,1.4129899423872312,0.5,7.388937271794543
KEN_2017_8,7.401236143186906,-1.329594227554582,7.39366384158639,7.385494853542809,2.5576197283416433,1.4129899423872312,0.5,7.393365498364858
KEN_2017_9,7.40701394630826,-0.6079621912789603,7.397528143235677,7.3937928413153005,2.5576197283416433,1.4129899423872312,0.5,7.40040339381178
KEN_2017_10,7.412758558101858,-0.45175901364017973,7.400925195671462,7.398149601505569,2.5576197283416433,1.4129899423872312,0.5,7.405454079803714
KEN_2017_11,7.418470357734205,-0.774788688129282,7.407058290323084,7.402298011285719,2.5576197283416433,1.4129899423872312,0.5,7.410384184509962
KEN_2017_12,7.4241497179114875,-0.848979080564572,7.412294632074891,7.407078529436466,2.5576197283416433,1.4129899423872312,0.5,7.4156141236739765
KEN_2018_1,7.432557573459294,-1.0500905232866276,7.417814404923851,7.411362679463833,2.5576197283416433,1.4129899423872312,0.5,7.421960126461563
KEN_2018_2,7.440895325978792,-1.3219714508162284,7.422828875060539,7.414706721134273,2.5576197283416433,1.4129899423872312,0.5,7.427801023556532
KEN_2018_3,7.449164134820437,-0.35364199472232855,7.425800949238601,7.423628183167024,2.5576197283416433,1.4129899423872312,0.5,7.43639615899373
KEN_2018_4,7.457365130810717,-0.9556299266919528,7.431473159714461,7.425601797396957,2.5576197283416433,1.4129899423872312,0.5,7.441483464103837
KEN_2018_5,7.465499417180252,-0.6738129214234518,7.436403744986379,7.432263858106122,2.5576197283416433,1.4129899423872312,0.5,7.448881637643186
KEN_2018_6,7.473568070454465,-1.0427249047808427,7.4423823835366285,7.4359759122212665,2.5576197283416433,1.4129899423872312,0.5,7.454771991337866
KEN_2018_7,7.481572141308603,-0.8073149579224133,7.446456366199426,7.441496246711843,2.5576197283416433,1.4129899423872312,0.5,7.461534194010223
KEN_2018_8,7.489512655388806,-0.7516122239238407,7.449473874504433,7.4448559909852365,2.5576197283416433,1.4129899423872312,0.5,7.467184323187022
